iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,fit_time_s,rho0_770.dx,rho0_770.dx_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error
247,True,-494250.30078428565,43947,51096,7,2,21.74768352508545,0.004717934593954923,0.003562430742705789,-0.03498030805319321,0.004127873189885564,0.09600537975709435,0.0035805709691731184,-0.0009648845847071047,0.004191339185421779,0.012280296177081424,0.0035429595664291224,-0.2768297456592003,0.006101131279659231,0.10574453529341808,0.005294398486580604,-0.08546629610304886,0.006150814332908424,-0.005473888223432688,0.005161036463036176,0.35103981334366163,0.004635267437697399,0.17917957205372112,0.004898229287323421,-0.049864589914727954,0.004467001886489473,-0.1249221977330218,0.004931490658984484,0.08889388863828335,0.003945278125775687,0.01914122614457023,0.005015636310350151,0.05591092321637851,0.003914079077190049,0.055289419155633956,0.005008251300410964,-0.39697264668821286,0.005097666178603771,0.3552063515574539,0.004737696824669257,0.28860656447059074,0.0050101901195853905,0.21038192838711747,0.004654317872115901,0.13646216148863438,0.0038294705600963445,-0.01796391629824518,0.003534329301934718,-0.041752474193729835,0.003780366331887265,-0.07395848909071902,0.0035584339092726612,0.036476243850760155,0.004580130601003895,0.004482971612809324,0.004230427903788315,-0.036091184429312986,0.004581878880228697,-0.040300876139713025,0.004231787931988224,0.1049188223254808,0.00439209294010263,-0.03007593855988415,0.004121356088550267,0.055979730611262137,0.0043807278592349706,-0.05367193299764634,0.004145067432494097
248,True,-492664.79448708985,43632,51208,6,8,22.085294485092163,0.003172457250935007,0.0035721748827603618,-0.02393871046663599,0.004061725398391688,0.0860218284312433,0.0036620671195367973,-0.0013211111395003744,0.004105459442030573,0.012321359348800083,0.003630556699432711,-0.2692899330793733,0.00632725454557159,0.11845357498633843,0.005264475296098664,-0.08280137440847932,0.0063800285424025485,-0.004410176338959789,0.0051146782463957615,0.3478425324844541,0.004587720020461158,0.17424934070939652,0.004916202924537338,-0.05882854304164529,0.004429096135453993,-0.12347835491245238,0.004943369060116497,0.09532877530490061,0.0038288337054888525,0.010357375835405561,0.0050934810348721524,0.05303226857643372,0.0037951887427774967,0.055250240609215476,0.0050852279895063045,-0.40913042986648585,0.005085599804185732,0.3600962578571213,0.004821203836454415,0.2852189909231265,0.0049629201676923175,0.20405084736926815,0.004733919869002741,0.13896521193656616,0.0038595586300911758,-0.010799287656015956,0.0035171443534626604,-0.043763287040358825,0.00381095258285146,-0.07123070073617431,0.0035387793513214807,0.036432175033441115,0.004141820325400088,0.012827820216197546,0.0039206504658465015,-0.03730004658247366,0.0041415881787907295,-0.04163107983891528,0.003922984748421914,0.09599115459181233,0.004536304435781683,-0.02125071335211628,0.004013393560659908,0.0443691681901791,0.004526583117350268,-0.06593945550924285,0.004042422430729254
249,True,-496336.2738193212,43981,51479,4,6,18.407421588897705,-0.00249718390718791,0.0035340039404157075,-0.029302885310456113,0.004099425923025537,0.0913264602699348,0.003580281847012777,0.008586124766824493,0.0041519631340439225,0.017279613377051372,0.0035474162758233414,-0.2621039643063199,0.00621335044762093,0.11542405946602911,0.005094558467640568,-0.09020579019963607,0.006255154862555391,-0.007492695553645876,0.00495066371875701,0.35200332674111257,0.0045206016982843366,0.1663741046346238,0.004913705078438215,-0.04899753655106546,0.0043564302654080485,-0.11932369534524989,0.004938776502869421,0.10138604811897342,0.0038308798880460513,0.015389224468234198,0.004931769280642277,0.05048611724543968,0.003795293218124808,0.05393388975198169,0.004926035648981285,-0.3955138294467623,0.005093129666698197,0.356078983247462,0.004708250630556797,0.2882424295973681,0.004991780928909826,0.19942825517428103,0.004622359896401205,0.13659215177205605,0.0038008869490507398,-0.01738086197650482,0.0035110914414644722,-0.03799942671807442,0.003752412856922659,-0.07667508974641778,0.003535998000912916,0.02896565535120753,0.00395551327699185,0.014368249668347067,0.004184747601163767,-0.040212562319182354,0.0039549960348107165,-0.04456597108011261,0.004188137017563631,0.09926482679592158,0.004483164879818123,-0.021779678318878237,0.00399413461019104,0.05067906447975497,0.0044711641140773245,-0.05588610368804257,0.00401742350932256
250,True,-491743.16854823066,43774,50788,5,4,18.13817524909973,-0.001732065627620319,0.0035628195706436105,-0.029766441385566278,0.004132770146835596,0.09818498980048017,0.003593442053048332,0.01221534773851187,0.004185862656093122,0.015952771550858995,0.0035537024336799246,-0.2688077229201452,0.006175679886600856,0.11749806142945252,0.0051815928477820326,-0.0930337329817105,0.006223296134157156,-0.010070932926194268,0.005031205857728265,0.3481947104176451,0.004601452204159479,0.17782975280485067,0.004885635176886179,-0.05593677703921163,0.004442485015712044,-0.11197166240141382,0.00490294931268216,0.08770779960178368,0.003984680003622245,0.028215581725749606,0.004867908261749236,0.04747621018823121,0.003954068069475473,0.05875232690153095,0.004863837455067188,-0.4011904302069882,0.00506375518423617,0.3572482909828269,0.004741444169202852,0.282540067060224,0.00494365059358883,0.20543748042744017,0.0046669243167536826,0.13341814351269163,0.0037955894307341465,-0.014171697843278264,0.0035044904980790718,-0.0439509835513396,0.0037496911838052578,-0.0817578505216441,0.003534764769792196,0.030482170699527862,0.0036819436971879446,0.013830785060961913,0.004383512860442592,-0.03584803553303653,0.0036819130889771917,-0.03635740997766357,0.004385173046001489,0.10529639897512796,0.00438144029689416,-0.019841727213039367,0.004102275015140623,0.05301613547885211,0.0043683128492247765,-0.05559521974698359,0.0041268963622837695
251,True,-494941.1975174784,43954,51159,2,2,16.54569363594055,0.0005081722988831229,0.0035309451948138675,-0.0326909177731151,0.004073135498707003,0.09310965864948276,0.003580511673376065,0.00991425395753583,0.004130519990094446,0.01351542804157841,0.003545417922713781,-0.2717006586802894,0.006268146238874149,0.10972040346269266,0.005277152635310595,-0.1008542763595148,0.006319828955326178,-0.0055388215010441786,0.005141284392075015,0.354085065340909,0.004560282261535855,0.16532979385462393,0.004935463034719306,-0.057938322383569815,0.004388762415609399,-0.11406676896924729,0.004965634947842954,0.10518483721268879,0.0038593426541081517,0.013053529367826375,0.005094333280755072,0.04989905787773994,0.0038199582548424232,0.04940874118909672,0.00508667406441273,-0.39547583014042703,0.0050480156256143315,0.348259090682109,0.004699614691245676,0.2888355167517736,0.0049695015269681075,0.19636834960555377,0.004616394299349199,0.13794255480240816,0.003702159163750711,-0.017695267958685746,0.003488474605855705,-0.04740255782832694,0.0036547165030317978,-0.07890289722212346,0.003516993469710862,0.02374846888075563,0.0033885052428136524,0.014783601849518654,0.00417660031899177,-0.04014679851925349,0.003388709270950854,-0.03474574384335713,0.004178859478051108,0.09853033508126845,0.004431931655404857,-0.01784540528203204,0.0040274566130524565,0.044601882097364744,0.00442034449772963,-0.05910834420345123,0.004053868015655725
252,True,-496564.0728794378,43971,51335,6,6,17.073951721191406,0.0015226234463193837,0.003533682911036096,-0.029048495676618734,0.004062815613287131,0.09305606920659086,0.003603977346808921,0.007255355787408534,0.00411466379939169,0.014613005617304447,0.003569467706008087,-0.27385278649252087,0.006217934564331495,0.1113604080883955,0.005282853362730679,-0.09781724145209299,0.006274485932083141,-0.016521586004033192,0.005141004247007074,0.34763965463992785,0.004600104859991823,0.17866894423045593,0.004890442052646017,-0.0537147846417583,0.004434232403590016,-0.11420541741677664,0.004915442457742408,0.08823017420645975,0.004006855181771314,0.029171046166117244,0.004814795076548454,0.04618637480048632,0.003973921291619357,0.06424200326756165,0.004808160479180705,-0.4030215526711551,0.005025179624435637,0.3527658164986801,0.004738584583677719,0.2772331207410859,0.004914503242059424,0.19563589963884812,0.004652780199771374,0.14271172928342402,0.003811515036210826,-0.01543292800230294,0.003478320140708181,-0.039646552612139556,0.003754376173386942,-0.076474131178657,0.003504370098616046,0.026420819570120956,0.003816679336710375,0.015194507446160545,0.004099093507389711,-0.039248258609702616,0.003816440264543394,-0.04037932137729266,0.00410205705870889,0.10077963950360802,0.004342307781604168,-0.027772520118954695,0.004088224773105946,0.051278347345889645,0.00432970910183076,-0.057632447048662584,0.004113168672295005
253,True,-492153.48190025403,43750,51046,3,5,19.690674781799316,0.0007195782589016183,0.0035565887136669873,-0.030523833925092243,0.00412167647111384,0.09581124007914109,0.003578170869846551,0.004294012421420306,0.004176811458993829,0.012449535068172422,0.003539992253138505,-0.2788839126880587,0.006209304132553179,0.10840014095410606,0.0053672099174333675,-0.08802107206426661,0.006251778974814342,0.00042423279075333865,0.005234197170709973,0.34928776939303474,0.004624557421430996,0.173138422554944,0.004911432363906007,-0.047155440633897774,0.0044632683577864474,-0.12120415309908422,0.004943512545078957,0.09926077202159521,0.003833562363061681,0.012827580850990568,0.005248368452766473,0.05127320318063024,0.003799129859008913,0.04541597230532381,0.005240977652108221,-0.4032509574549557,0.005045417465095179,0.349113058901619,0.004778103670890316,0.283253493977233,0.004930168487033893,0.20007778997023107,0.004698753999614899,0.1416945889824099,0.0037804060012495274,-0.010721900592642436,0.003503078943728318,-0.041453297329531145,0.0037276993253486973,-0.07833044647928723,0.003531568448361468,0.030244740889885283,0.0035562602983187073,0.010219882309577448,0.004416864653104168,-0.044071420012015645,0.0035574803426388895,-0.037981778548495,0.004418072923023057,0.0965976559972409,0.004500849856950013,-0.03015905033395146,0.004012556951868108,0.046523562942013354,0.00449245054257724,-0.051517151285215376,0.004034454082787006
254,True,-493339.11464115826,43699,51168,8,1,21.195648193359375,-0.001998789045222465,0.0035346928032264826,-0.027093800846704225,0.004084330990478256,0.09112470526961262,0.003616946863654509,0.00843375445084317,0.004132543114299637,0.01916502122378911,0.0035857495789439,-0.25988077426902484,0.006303477537730911,0.11865292682026508,0.005177781439590664,-0.08256720656796791,0.006349926119279833,-0.0028917422361479615,0.0050293263095344655,0.3547212786005212,0.004533544095869602,0.1652691440120506,0.005003142946021412,-0.05295757680640209,0.004371853022378502,-0.12405956720330812,0.0050384014564288015,0.0991040895409123,0.0038531489471854254,0.017966362170085265,0.005019257783731397,0.04670206740392313,0.0038174079314516884,0.05494300423026701,0.005011983821788109,-0.39316908431661374,0.00509220672938144,0.3626649171588075,0.004719973025119178,0.284449305066229,0.004998836192302516,0.1944333018894208,0.004616135754627082,0.14106450944781723,0.0038046528031714733,-0.014008684925507763,0.003518073347303029,-0.040230751235829074,0.003753476797503409,-0.07632378961722783,0.0035435285053795214,0.028911958094688196,0.0037344434960781465,0.018959199268623654,0.004395007192522999,-0.04357333342964201,0.003733345501000013,-0.040582650451403704,0.004398119496977835,0.09699777985257345,0.004502362428538284,-0.02578364396857205,0.003983464830476222,0.04244202855009256,0.0044956380982622566,-0.05759887263554458,0.004007745059156935
255,True,-493986.70439620595,43929,51046,7,6,11.325985193252563,-0.004512752808146039,0.003531669697058159,-0.03208628892045595,0.004102510119581725,0.09326712832101942,0.003565001416401651,0.006551324656985851,0.004159865833632442,0.016847707849453396,0.003528555250605948,-0.27118168652693037,0.006122145657248256,0.11292630995870992,0.005212229176317658,-0.090815016215797,0.006163974360519741,-0.006338478869256651,0.005070769284540582,0.34820667535444016,0.0045502992429523265,0.164838307895525,0.004904450417296709,-0.049550545221443185,0.004391318245427272,-0.11657460297476377,0.004934479996704923,0.08859519299476079,0.003947949038765457,0.018701847964139148,0.004971869856693291,0.05117221649597993,0.003917592722122177,0.057490790276411595,0.004964961795476276,-0.3974910217895304,0.005118034151057024,0.36272757461962213,0.004730606589157629,0.27700460492494805,0.005021574240731375,0.19740419841056292,0.004625689682577136,0.14528742517594653,0.003827250460623553,-0.015186012064613716,0.003510827916671731,-0.03951181595826814,0.003771518826144608,-0.07538119767447925,0.003537063842764942,0.025167909928338315,0.0034953150143254012,0.019648124159801886,0.004155955190567821,-0.04302698097308489,0.003495821946722657,-0.04073521189186067,0.0041589545910975766,0.105256620877918,0.004364795160561564,-0.023550634123881548,0.004081679887779269,0.05714581712535604,0.004352796100996377,-0.05294923473970536,0.004104024446324728
256,True,-492356.31226216024,43737,51075,7,6,18.820191621780396,0.00012220414737666377,0.003572985469524973,-0.024223985284007415,0.004108398996573058,0.08997696481513227,0.0036227677612633864,0.008499078654445135,0.004151976361091066,0.012126152023454805,0.003588594375769894,-0.2697546126929789,0.006365504890970738,0.11656447843275378,0.005294837991026917,-0.09477717388374414,0.006415162436711233,-0.002803532060363444,0.005147448141403571,0.3502921905535426,0.004639904376396924,0.1703053650471946,0.004982110697919459,-0.054546283553721694,0.0044804177455862295,-0.12076862562669623,0.005012871668314808,0.09301924794613435,0.003950170400685173,0.022483681569275892,0.004940548358921925,0.041477461181856634,0.003914984921698072,0.052322999428598804,0.004934718190039083,-0.40134959421909405,0.005160831951040976,0.35979966227140503,0.004769450050992251,0.28978418493713765,0.00507190627895658,0.20410043736545452,0.0046851503677411655,0.14247792455243413,0.0038831761550552264,-0.005724813782305841,0.0035125718168991715,-0.043591359690057147,0.003830990727726579,-0.07877057710050274,0.003540889785010286,0.03244447178090032,0.003982830963616763,0.016357062571979844,0.004116568205566714,-0.03650102124099524,0.003981574829938065,-0.03907851810676803,0.004119246047375483,0.09594632130351223,0.004501541222071121,-0.02496481460448406,0.004091716624774291,0.05130607412154949,0.0044907614842593785,-0.05862372199499564,0.004117593257473345
257,True,-494941.42561972386,43844,51269,3,1,21.65401339530945,-0.006150776429699281,0.003541264197402596,-0.02485341303484718,0.004102308118056528,0.09735125307769117,0.003606767651088307,0.012709218527766528,0.004146419464521974,0.01638997574465679,0.003569811592555111,-0.2751095534876499,0.006107598958968548,0.10818311208901414,0.00523545855829422,-0.08743814546189382,0.0061495419606227356,-0.005029208748413089,0.005102057685686898,0.34893028506905527,0.004616197643573566,0.17718862677383906,0.0048825750657690075,-0.05374387642632721,0.004453585180179051,-0.11445509108414127,0.0049034981637707045,0.10023313860991916,0.003941464229621247,0.01926971240641372,0.004973617294057807,0.05452833526614305,0.0039048469833114076,0.05969942402762016,0.004967522171758406,-0.39745810932116005,0.005044249599546364,0.35367053345255567,0.004717020538882934,0.2838007377937622,0.004935208320261314,0.20024695254050856,0.004632772359670937,0.14328455833145465,0.003882924613927264,-0.020564612172652586,0.0035390446485163056,-0.038282536023046064,0.003826006953215604,-0.08119508330502384,0.0035672578497927994,0.02134639400135034,0.0030952682032757816,0.017006088479308144,0.004448636393696725,-0.047592689254953933,0.0030967774853561374,-0.03403409590684388,0.004451017503254726,0.10011677854443742,0.004361495285172043,-0.02315377358489413,0.004099151264197023,0.050852355542170415,0.004349550331638741,-0.055852143539216186,0.004123068097235637
258,True,-493210.8909562812,43918,51042,6,2,19.396747589111328,0.0051702465221530065,0.00354271092398255,-0.03175860315576701,0.0040930496428403995,0.09598473743687348,0.003627462890855036,0.0031062090233163757,0.004149387327339505,0.01014182097037376,0.0035930238731829703,-0.2725626243981744,0.0062923527640414,0.11243006408653075,0.005284196427749587,-0.08381166155301523,0.00633888829165225,-0.005970885147069545,0.00514395117175042,0.3524841970035334,0.004571208505201204,0.1693289382995895,0.004958373372287594,-0.056273724926529475,0.004401974097323176,-0.11370956034749252,0.004987386427263576,0.0954227834782338,0.003935101778975216,0.022029403255554247,0.005002301834833369,0.05379238216222122,0.003900874078412545,0.05959554535744082,0.0049948727117354276,-0.40669295524084226,0.005056244964498471,0.35204824184832867,0.004764418220133778,0.27920339009544437,0.004933193254589946,0.19861081757867133,0.004684580779216824,0.1415529188250184,0.003790486789308387,-0.012125543324314597,0.0034858816145772204,-0.048009518055365845,0.0037400154755431515,-0.07659063929801456,0.0035129495754339483,0.027343240490279485,0.0032603295083533847,0.012241995921259564,0.004296394282849371,-0.04207520702615019,0.003260873669460721,-0.031820656173409755,0.004297661836929745,0.09564897033526228,0.004429613064268148,-0.026850128346158537,0.004023835086633433,0.046639173628336736,0.0044207412836163775,-0.05229651746612635,0.004046179190171708
259,True,-495201.84956404765,44117,51129,4,3,19.170050144195557,0.003032367175757102,0.0035793710922436025,-0.033089966957258,0.004205592367952765,0.09654554269431019,0.003561668646041175,0.01020411504207752,0.004265012490241934,0.015533716437951295,0.0035284864723431125,-0.26402322899260944,0.0064377953107702625,0.11686185275776897,0.00529432126853163,-0.09922850444129573,0.006491695484832609,-0.005920008781631422,0.0051454060019160775,0.3582193600090729,0.004595731237315303,0.16313286522188378,0.005059269161597353,-0.06414354673790698,0.004425212112049732,-0.12071973911756326,0.0050967894427729745,0.10266034243804174,0.003938005926161492,0.02150924173240083,0.0051281750415387226,0.04272179314428836,0.003898065240045872,0.054606636020075434,0.005121909846657837,-0.4022597392181452,0.005125941404183568,0.36209215287430924,0.0047768715010361095,0.28203088543149996,0.00502705645888535,0.19851756215179286,0.004688812965652648,0.14696252412058258,0.0039339701743164425,-0.017980114777859657,0.003602055658976649,-0.045542998403685135,0.003877933388769118,-0.0746269120056216,0.0036286072674682744,0.0283867222395416,0.003493085211537648,0.017210338807562165,0.004422724736655916,-0.0436978230549541,0.0034933924069914415,-0.040732136035355394,0.004425132221183942,0.10159875927125316,0.004592459629607205,-0.023108323441950063,0.0040352895303416405,0.041136120179946854,0.004583309378393466,-0.06520711143858869,0.00406504483470991
260,True,-493181.52577609825,44018,50898,7,5,18.755926847457886,0.005121659780625806,0.003549428543730133,-0.02930222044769649,0.0041151888795333815,0.08934118203582159,0.0035878848065453457,0.006774826518590563,0.004167682468329433,0.006004937372641446,0.0035567446936972925,-0.2801616142749211,0.006068373509854042,0.1063495994873732,0.005261528103485139,-0.09089764274731524,0.006111030986424233,-0.005558295745373826,0.005130319974528232,0.35087460098400464,0.004605384926195502,0.1739510900064415,0.004936834749166677,-0.0472345965317427,0.004442393097696891,-0.11624723508094462,0.0049634193652980454,0.09530977018843217,0.0039788167843232145,0.02234810423687246,0.00493936115212375,0.047852638574384904,0.003944399971342198,0.05212189383317313,0.004933015798891231,-0.4048606622634343,0.005120175597636639,0.3511068801983585,0.004745274951399744,0.2863742633408886,0.005013267585706941,0.20683718032953124,0.004667917267105005,0.13859776590058404,0.003740065790706322,-0.008901170790118481,0.0034970759439180116,-0.04472770773436782,0.0036931419103219533,-0.07586476746908363,0.003523004020927896,0.028281626935966805,0.00391180380730685,0.01205930584734861,0.004398817803568556,-0.03738879286624588,0.003911846017855641,-0.036109074616001845,0.0044004294187047505,0.11114372507456627,0.0043806716097311805,-0.016685982933802142,0.004170826952432699,0.05618702609646245,0.004367926723048394,-0.04813480859986362,0.004192556089820433
261,True,-494454.0914474792,43741,51440,4,3,20.760651350021362,0.0029480134689065527,0.0035791492748427074,-0.02835891263286736,0.004151116431666744,0.09526042769112024,0.0035998656578013696,0.0003802749506357917,0.004202770142057142,0.018954248909710203,0.0035643963887312564,-0.27658585536282965,0.0061866216717873495,0.1049207049498834,0.005278041242334632,-0.10194370281356797,0.006232288220130339,-0.01741256545593139,0.005145359761606114,0.35488196720429166,0.004637204061218803,0.17734454258654583,0.00494453775451659,-0.057188424238826106,0.00447466451095532,-0.12192526029163289,0.0049692908026794805,0.1006930046970773,0.003973380512631568,0.025620537015250557,0.00490295603878729,0.04982443937340199,0.003935576277605391,0.057217212835704884,0.00489799387345503,-0.4073245598309832,0.005060769892437622,0.35411837230820203,0.004772207845943189,0.2788508748759146,0.00493297572901716,0.2054271170794181,0.004691232399244292,0.1400937098778962,0.003830131538237491,-0.015578615866612276,0.0035184557977884817,-0.04651858432501694,0.003782047176556808,-0.06759669716964627,0.003538698625151072,0.0287629013516159,0.0037130312154345113,0.01897710066825128,0.004028505344893613,-0.036865886645905004,0.003713123978531179,-0.04678530415025004,0.00403176824264194,0.10776119517692875,0.004331556264355878,-0.017497995373226133,0.004150911014371188,0.057506447492393975,0.004314853779411651,-0.04781857313112508,0.004172002474288888
262,True,-492237.70828518574,43899,50867,1,0,15.846884489059448,-0.0013655777760902535,0.0035581876057172042,-0.026999546795684552,0.0040927579349667766,0.089141473260186,0.003621555749667904,0.007002867084452047,0.0041414013394797024,0.016968697126253995,0.003587620454721981,-0.27740017890699503,0.0063356844347295035,0.11821011970212708,0.005341790388645636,-0.08813546066415792,0.0063874593945241675,0.0005981541224019983,0.005193832366947118,0.350192038834359,0.0046521557692079385,0.1724274729419935,0.004936235324079212,-0.047252136909031746,0.004482775943948197,-0.11783275747756937,0.004966155499449249,0.0941117866849484,0.003860858640033942,0.01732028250841373,0.005097805589634889,0.05331755192535992,0.003827180195216105,0.045241107543131216,0.00509136751657839,-0.3999130175109248,0.005147075338104106,0.3606956253318344,0.004782323075036427,0.28793882207695154,0.0050509327357446225,0.19722899502754257,0.004677066421644983,0.13708170044292642,0.0037941593612565608,-0.016602824533863022,0.0035309183213706376,-0.043186259945099004,0.003747400234584885,-0.07142316766193885,0.0035535481823789437,0.024823877741143918,0.0035706613427391428,0.009449453529972526,0.004140309446112107,-0.042720941734257674,0.003571185848379952,-0.037715253089017325,0.004142348239773849,0.09602144802426422,0.004424782370034802,-0.023147635916764324,0.004093379019445236,0.052682228329586314,0.004413882759040383,-0.054366100338455375,0.004117550381717323
263,True,-491710.8619442526,43947,50669,6,2,11.597439289093018,0.007783415226594982,0.003553290582946927,-0.024384931305464437,0.004072478379356914,0.09253340426557664,0.00364117757380672,0.003743362791101533,0.004116326448666992,0.01433596792349007,0.003607429246054497,-0.27046499025520626,0.006202612138866705,0.10980089454031379,0.005244039360331703,-0.09193643458805269,0.006243458235993129,-0.008380852778438088,0.005107139696052494,0.34700857266842855,0.004589902042957921,0.16611568757327794,0.004912074563762556,-0.056585160606892976,0.004439556635802817,-0.12238208805580407,0.0049416179666896725,0.09615791817534995,0.0039485251071645164,0.022793208344059023,0.004994011893715863,0.05326915743152045,0.003914716545432175,0.05773313033044432,0.0049885140801627734,-0.402652863023027,0.005118024004191546,0.36411385725441137,0.004791100148680744,0.28207184447241856,0.005004634559782084,0.19524714184052522,0.004694788443748185,0.14098487906123203,0.0038015446916405586,-0.007920977837253125,0.00352884530446967,-0.052731891432059766,0.003755050079011178,-0.07846850327952613,0.003555563508323364,0.023557500296904187,0.0034007997497563064,0.01350948557825831,0.004093701157762569,-0.038518823795255334,0.0034013189053992816,-0.03634494753703386,0.004095769433664027,0.1063702762770392,0.0044329288882280484,-0.019739181606563648,0.004130074150053895,0.056502589543497746,0.004421210603038771,-0.051192570472112724,0.004151562910836836
264,True,-497415.4960088644,43896,51612,4,2,23.728138208389282,0.002340877307299826,0.0035603097957855193,-0.023176299256353602,0.0040741913967772235,0.09295803429181057,0.0036507306632974092,0.006349825962499899,0.004116091934654685,0.008342166971121523,0.003615540113053723,-0.26884846769671583,0.006281601861483082,0.11574498102483358,0.005291518340073778,-0.08963473126203876,0.006330799361260499,-0.005119831541748689,0.005145993536206498,0.35415938269804764,0.004641507549975818,0.17798810719746513,0.004967960059685258,-0.05655011383140903,0.004474258066976873,-0.12050620069719477,0.0049956832218158555,0.09557882962171259,0.003896818540180717,0.01644812313732897,0.005071681047320778,0.044273854593818836,0.0038617746535845043,0.054430024102137015,0.005064982607732136,-0.40114583904898615,0.005062111936343162,0.3571002259209745,0.004766355752463024,0.29075116988416766,0.004956974561007829,0.19868733487918175,0.004672992517987777,0.14255042401069717,0.003800011509026355,-0.017699550404361258,0.0034979086950495423,-0.0455747184196658,0.0037495171179011836,-0.07915829933345106,0.003525441430127146,0.027332194662360663,0.0038906535425999836,0.010948933868781985,0.0038845283872692123,-0.032826728431615826,0.003890960807819458,-0.04136690585363251,0.0038863754308005477,0.08970060776106369,0.004479992357852268,-0.029472454633655498,0.004007731620456386,0.04750403377581534,0.004469756019988667,-0.06338909042010624,0.0040349755747876165
265,True,-497789.4648402134,43998,51549,3,4,19.856144666671753,0.0016507576860478534,0.0035471417654359787,-0.030125792453093932,0.004069937750954961,0.09327171055292904,0.0036046120653241776,0.0015212267114894636,0.004124089963410215,0.01603924822470814,0.003568501119825467,-0.27390138296050165,0.006211995844254547,0.11327432296759432,0.00517977152908558,-0.09054544375774135,0.006257707748759585,-0.01030997082796335,0.005036723260184844,0.3545559438945606,0.004589144205989031,0.16951183349873833,0.004953552121057225,-0.054974188558645234,0.004423537316864644,-0.11762460272848545,0.00497971949535095,0.0977829489965509,0.00394813810777621,0.020656961702160158,0.004983881767185353,0.05097551848553023,0.003913639699210984,0.061179638018793815,0.004976568921261042,-0.4049468899766394,0.0050328350256769894,0.355341326024919,0.004744462906507077,0.2848681912889399,0.004924674207825026,0.20313790204754106,0.004664482948692324,0.1466123657223685,0.0038196828916391644,-0.016359341001159045,0.0035605236582531502,-0.04687440083544274,0.0037645255999524683,-0.07920118878511692,0.0035876421303963372,0.021100265268339715,0.003643241639518287,0.019802122721210087,0.0044514005932377405,-0.04155197129327497,0.0036411885922463757,-0.03991444922226791,0.0044568872591271205,0.10725522983226131,0.004453440252142742,-0.016226409536293396,0.004078247880964983,0.047862914550253766,0.004439559397843369,-0.053518269192003524,0.004101384746055141
266,True,-496311.4627199484,43933,51348,2,2,20.020235300064087,-0.00065569504412083,0.00353044023825087,-0.03404151726645555,0.004083592149347186,0.09416477785311783,0.003557351201562932,0.012902111672083551,0.004143582645116286,0.016643794066632175,0.0035209191271478933,-0.2707261685890345,0.006245463517057143,0.11398013789448122,0.0052822525384728855,-0.09158626554606232,0.006293259999499489,-0.012369953637679959,0.0051373843580946295,0.3518498423683697,0.004596133161556481,0.17363363244398922,0.004948162187892754,-0.058605975415977896,0.004431859813186324,-0.11697373081702282,0.004979627217386528,0.08971686684604231,0.003897385487533059,0.016896835436962736,0.005122169923906155,0.05208164442780501,0.0038663259695411257,0.053723307436497114,0.005114433740251279,-0.3992922944427221,0.004992531328692999,0.3537780384648533,0.004709147360258743,0.27623008468172605,0.004881199560090506,0.19484325424261378,0.00461875491573867,0.14444677617676419,0.003749650750988102,-0.017932285739594066,0.0035119177153358156,-0.04666642324274051,0.003697474669922271,-0.07092399576160195,0.003534419378713149,0.026553491301931437,0.0034076071619777632,0.017045217234968706,0.004168369407949257,-0.039542778750513485,0.00340769313844202,-0.0346519906528942,0.00417013849956082,0.10115684739963836,0.004510629877775617,-0.024714602117065637,0.004008260931700251,0.04721449688152111,0.004502070704840866,-0.056439762813588694,0.004032283172310202
