iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,rho0_770.dx,rho0_770.dx_error,rho0_770.mass,rho0_770.mass_error,rho0_770.width,rho0_770.width_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,f2_1270.mass,f2_1270.mass_error,f2_1270.width,f2_1270.width_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,f0_980.mass,f0_980.mass_error,f0_980.width,f0_980.width_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error,f0_1370.mass,f0_1370.mass_error,f0_1370.width,f0_1370.width_error
268,True,-497366.0977379797,44228,51266,4,6,0.001445040116895018,0.003554734703182228,0.7701211802865974,0.0006016845403780668,0.1480820287784652,0.001363008391521578,-0.027942725382108975,0.004416634005994963,0.09160165765217114,0.00407243028646212,0.008274419225034423,0.004135746589033234,0.013986405655765411,0.0035720942182994606,-0.27207522567004416,0.00656997600626041,0.11613115810962345,0.0056115788164600045,-0.08619764383334474,0.006325711391077423,0.004595175718650577,0.005185035412255056,0.3472123602377566,0.005293239837727453,0.17050122941433238,0.005831586274939706,-0.048517112925795046,0.0046928220663804915,-0.12372967700100719,0.00500154851107724,1.250224658451465,0.0014369732751829956,0.17005315618781408,0.0032877672681096426,0.0970008870711724,0.003977083439289292,0.017807400104582986,0.0051420064562182404,0.04278073715357872,0.0038952261181532228,0.058439147490215636,0.0051010749305228234,-0.40394119878466545,0.00553698709629691,0.3542376320501967,0.005069288576789384,0.2884906498671414,0.005275044887517031,0.20406548073679964,0.004874912424407331,0.13732820384475164,0.003959627697790348,-0.01779596862275327,0.004891137592846941,-0.04402287525406777,0.004351888348343931,-0.08047655119297989,0.003733455587643591,0.9758500730316237,0.0011140709238802726,0.05165930330116096,0.002269156352957581,0.025961159697806668,0.0031879040205886225,0.01671366649074174,0.004510751526208276,-0.04785444114343026,0.003189426802425709,-0.03474554047890249,0.004515671333693208,0.10015645078500707,0.004599099039210065,-0.011183470371626897,0.006170018929470999,0.0495800661651777,0.005145176368530781,-0.04942581996039548,0.004903499417250476,1.506617796515857,0.005279073954784663,0.1612111705833118,0.009796288562911495
269,True,-497937.93917858833,44168,51472,3,3,0.005328584828084711,0.0035967993695791263,0.7707003591166129,0.0005977141555942866,0.14658729084876668,0.0013623360781479382,-0.033418493192684584,0.00450320812813983,0.09748519568852211,0.0040619993741050665,0.008192883660445084,0.004213585014870884,0.012024899102591479,0.0035559542845838617,-0.2736018114118937,0.006675676365738525,0.11668322572919208,0.005596555836120246,-0.10234539237543366,0.0064498042640632695,-0.01228866993043857,0.005160412289327449,0.3498433955255767,0.0054597902502162635,0.17997781161607934,0.0058981421692359155,-0.057594120912956986,0.004762036079390078,-0.11203781887027028,0.0050281357030044025,1.2507867324084505,0.0014888318678347723,0.17411612018742273,0.0032988893778797823,0.09699238010386396,0.004058008626334384,0.021774268626082696,0.005072835417046933,0.04459057921738687,0.003966972229512213,0.056512933877023705,0.005035601805754282,-0.41318587742075885,0.005365973286957931,0.3483705780602039,0.00509476941506082,0.28381866922963017,0.005132355437372599,0.2048056153659358,0.004903263415163177,0.14051474232461614,0.003896834071020773,-0.012782346110779677,0.004747421430568235,-0.05792859106076635,0.004180700504984813,-0.07801428976767276,0.0037395502039155016,0.9756346516425805,0.0009585515780738407,0.04541757957923268,0.0019485390180011622,0.016857791265405795,0.003362337452320642,0.017727687551430175,0.0045429004709956495,-0.04328001700132372,0.003363654292149453,-0.03694404881146772,0.004547278002718059,0.10387487070333362,0.004584106606424628,-0.018698743307467656,0.005864330876362175,0.05183812598264223,0.005045016166317455,-0.05293062182585577,0.004844989559115911,1.5051961625694588,0.004789067809248593,0.1651233373382889,0.010325179286513705
270,True,-493403.1974083056,44060,50993,2,3,0.002240092830203,0.0035798499739505257,0.7706278186980364,0.0006017400942292528,0.14760319055327478,0.001382791607714276,-0.0320238277601585,0.004478920308083892,0.09709899113889192,0.004069706718745686,0.006479453692248321,0.0041936055253879835,0.011913005487113887,0.0035618604695509285,-0.2708457053160435,0.006609580293068434,0.11851583895492583,0.005536753031319012,-0.09671433767049306,0.006378922865863473,-0.0009063682726377624,0.005107639345103189,0.35500639276390755,0.005249375661704648,0.171755696533583,0.005914609326354699,-0.05291293616381367,0.004685864400322712,-0.11972586841001814,0.005095159399990538,1.2488982607990087,0.0014248466969851714,0.17064243708337276,0.003304163875032448,0.09357944596360421,0.004089982884838664,0.028411565383964287,0.0049037022967324505,0.04699595299229917,0.00400615206543722,0.059118064551518204,0.004856027946762385,-0.40650953787228516,0.005512547868891982,0.36294630573449893,0.005094068268341839,0.2817259272384502,0.005243641657103339,0.20060985583425928,0.004872432194256965,0.14096891814544427,0.003996472854639618,-0.009876837664064216,0.004814338371064211,-0.041041510688841945,0.0042426119879846345,-0.07432996273480506,0.0036854058640738317,0.9768088401152544,0.0010013266042764313,0.04613577166986053,0.002019906271744216,0.029974693898331208,0.003790987317298391,0.013794255115805043,0.004177275763445564,-0.037383065916996285,0.0037921888031260064,-0.041007474894820484,0.004180879649204359,0.10590322224407475,0.004372774402395317,-0.009701352807357875,0.006400290055498182,0.0578371047714507,0.004904800894237396,-0.046354849535863926,0.005129448155552117,1.5140643812738428,0.0055713254290198355,0.1671234352256975,0.009261773001094445
271,True,-493182.3014331254,43644,51323,6,3,0.009830730536787902,0.003573307840310735,0.7701500279534009,0.0006133518737422294,0.1507477713155376,0.0014055661352543741,-0.029641420702850932,0.004414593820910729,0.09531371966449094,0.004077312951011945,-0.00010730962390567631,0.004142508601505322,0.009922095482320464,0.0035777868591612564,-0.28047094360025127,0.006448971714543963,0.10484587686456681,0.005581636903920105,-0.08733635562351065,0.006224078144540319,-0.014658732228207589,0.005130296810254632,0.3539313330622264,0.005426360143995129,0.18231413543601732,0.005842560870360643,-0.05407347592549465,0.00477487997723475,-0.1096048987333674,0.005010913611810864,1.2519238825652386,0.0014772572778778414,0.17485810402758278,0.0032983703284674287,0.09464061511245855,0.004099545029090741,0.022216971250014726,0.004915423437309986,0.04137378999181413,0.004010142726250468,0.0669157749533062,0.004875155038906273,-0.41509390091585674,0.005503501475803988,0.34613538394085863,0.005139259071115347,0.28570787904372114,0.005199483077664017,0.2061744390682109,0.004918978994179904,0.1430256987915865,0.003965967580234631,-0.00544520394148012,0.00489966006715275,-0.040730608444083244,0.0043249919598931895,-0.07522620061775374,0.003644364237308984,0.9779937705218461,0.0010598845580592209,0.04910046569162616,0.002135878864669715,0.020058053100282403,0.0035188282184816537,0.021322576352327684,0.004093619021491657,-0.03824746083787774,0.0035192203300497236,-0.04262019618075538,0.004098230261252712,0.11236720599449322,0.0043726494898064265,-0.006684483753829921,0.006188041058677452,0.06009036098319879,0.004777479831069718,-0.04464304325348507,0.005189985828192555,1.5128859930837262,0.0053988891952893026,0.17935968545240294,0.010393191634170018
272,True,-495965.58912009443,43999,51309,5,5,0.009637086296888961,0.003578631072881166,0.7702204429593427,0.0006034679940797871,0.14838303744110654,0.0013756525018541466,-0.026697954684428683,0.004412387418576324,0.0920673872528943,0.004091870637286006,0.0010423532292968651,0.004126887422942685,0.010272164016498449,0.003594896086547336,-0.2679567454016943,0.0066730214602159265,0.11421646813223389,0.005525165554097284,-0.09274536761270878,0.006392173876648603,-0.011480428369709934,0.0050949295727803845,0.35836853244480077,0.005394913570682008,0.17502778388039497,0.005908400882818069,-0.05728680016862324,0.004751897433978132,-0.1198745803053916,0.005088692979819201,1.2472932619870611,0.001456103917842566,0.1770154282189888,0.003383936929685874,0.09833703111910486,0.0039801675040578985,0.015569786672849039,0.005128992078113319,0.05223258914071144,0.0038929210794701485,0.05647628430731444,0.005096119989657314,-0.4020699126402417,0.0055659698908695,0.3537189348116002,0.005069930167540349,0.28972749784466045,0.005246824435515776,0.20401890821555846,0.004888044459039101,0.14457041721025066,0.004058432255607326,-0.022204189981620093,0.00499838392486909,-0.05049072144845486,0.0043279589292628436,-0.07595353402769706,0.0037610539837494863,0.9764012076395548,0.0011059083805394776,0.051391584239324294,0.002137537313936521,0.025434687433435802,0.004088865949344647,0.01416160426056725,0.0044260557863011986,-0.03800901402382892,0.004090748686552244,-0.04073258219814606,0.004430866706620715,0.1048665547114989,0.00463677237291814,-0.01641056057490171,0.006293505009047309,0.04864241519518656,0.005018062503073399,-0.050554258976423606,0.004787692184666363,1.5047982476387027,0.005517141894681332,0.16812925479323534,0.00973122444611943
273,True,-494796.99588032323,43852,51209,6,6,-0.0009736250457218906,0.003537250488347207,0.7702022913933657,0.0006004632972128054,0.14816133493483405,0.0013629925388840142,-0.028514640599688192,0.004390453439139688,0.09017736608661214,0.004069768238749019,0.004707302592270027,0.004106309483749161,0.01725122048600678,0.003573567769659633,-0.2697722581575749,0.0064643039625706345,0.10875092212747477,0.00551990172442164,-0.08268233803694204,0.006237362109730831,-0.0026844006028522863,0.005090561690147416,0.34785690068672837,0.005309641741190856,0.17554012994195414,0.005810426717641348,-0.05310979617916275,0.004688123681585068,-0.11292788392579345,0.004985644321686957,1.2510431021484318,0.0014510620181370504,0.1718551295089507,0.0033236486667319876,0.10319530373711754,0.003953969717641691,0.01677098709853957,0.005030172718397777,0.0494152171798911,0.0038757853357564522,0.05767665401365928,0.004985020342073903,-0.39339910994647775,0.005419824361198392,0.3536978701641686,0.004997242483757886,0.2841039424945942,0.005167170163112383,0.19908859485152638,0.004801078085162107,0.13493577124217865,0.003931552761932242,-0.021229706146327194,0.0047858482482339565,-0.04961518960451906,0.004200427072549614,-0.07366666295452441,0.003639032049917921,0.974183457592668,0.0010065978093165007,0.04616649596013196,0.002048348155673653,0.02255635282608064,0.0032991948126043016,0.012469296724056618,0.004323538569787493,-0.04529868049634326,0.003302790939323626,-0.03844292578003725,0.004328979239029264,0.10031066257419448,0.004522587189725084,-0.01574375177421002,0.006021826983829719,0.05448647676193093,0.004971589469370829,-0.04801963443981786,0.00498139982919539,1.5102877664649754,0.00516542300291456,0.1652318271207443,0.010373333250172367
274,True,-492581.24771564174,43765,50982,6,6,0.0033410664702449135,0.003602486887475281,0.7703598679888575,0.0006051031122257244,0.14798582940119923,0.001383123623685839,-0.028915226526506133,0.004487340419729541,0.09054901116527717,0.00406789792513756,0.0072804545970936016,0.004187000368802816,0.013814067012313849,0.003574500015321863,-0.26789041566924615,0.006869390229628504,0.12499500327636205,0.005636248109955792,-0.08967087186970661,0.00662230577484414,-0.0041363038580323344,0.005200924656335362,0.35168419735549444,0.005403881923574587,0.163195271114077,0.0060336420226895305,-0.0582987771557814,0.004788608754791481,-0.11860384208087284,0.005142666793166382,1.2485548327906872,0.001470727427028251,0.17039325873633304,0.0032998065991082515,0.09690591178368511,0.003938958865514612,0.02159756228246598,0.005331098144946418,0.05067788722712474,0.0038463451714243553,0.046374529694774465,0.005293749193774415,-0.4003395380571376,0.005598875595038451,0.36290469095522887,0.005120576553528886,0.2966919803110317,0.005396913522404919,0.19920055960558658,0.004909717822025858,0.14075476873491735,0.004087699447637962,-0.014201567646345281,0.004956879574605717,-0.04595636134910047,0.004407073083640483,-0.07820147383415554,0.0037461057468317566,0.9764733767644376,0.0010761041701664587,0.048704907212998284,0.002141609409218804,0.023774624324486522,0.003521369952876293,0.015153703417778185,0.004223263343059205,-0.03986224122388404,0.003523119387618008,-0.03784970247965847,0.004226003543096218,0.09968201215813668,0.005028208436567839,-0.033789823721159476,0.005971793749414656,0.04298630723122131,0.005435997928331703,-0.06421426174239872,0.004715493932991779,1.4965495627262824,0.005466549104967133,0.18229108139828,0.011179742487173017
275,True,-495349.9270297901,44264,50944,2,1,0.0008900978404546294,0.0035574906495490894,0.7703986430596926,0.0005989438522662205,0.14773304704207432,0.0013702519944186198,-0.03603029246329454,0.00446745859792725,0.09529626293029289,0.004024027423529722,0.009350441226687217,0.004192692827455358,0.01188744224578201,0.0035089839511223304,-0.2622396790883292,0.006588090040506692,0.10906777545423485,0.0055260818383682,-0.09058668580062784,0.0063657156991048505,0.00032381644099327894,0.005138111044173717,0.3490621866642581,0.005288584499969179,0.17188194849949415,0.005904803567635808,-0.04925416605474772,0.004692751604238935,-0.11737294923761453,0.005065169810742387,1.250834403432702,0.0014255038229969985,0.16903220997256146,0.0032500769108797373,0.09813434495887818,0.003944883445921591,0.01663184578974789,0.005201683189509826,0.05570964709995111,0.003863245964930656,0.04681665519682184,0.0051659636640522,-0.39501731181584904,0.00552228731723581,0.3547546424011765,0.005036029374593012,0.2894284336231608,0.005287020785379222,0.20420852852400506,0.004848514616973175,0.13691984792414616,0.003986800246706685,-0.019256982965224337,0.004722284241730441,-0.04320278201823216,0.004418733101979876,-0.08207080713411137,0.0037076862104710945,0.9753026432529879,0.0009582210477570574,0.046297435972437746,0.002121591910001372,0.02732415969979244,0.0038044867649047144,0.01433322703405908,0.0038812976375322125,-0.03846610492037111,0.003808458916032042,-0.04745387561540713,0.0038864195644978767,0.09651728636790288,0.0048853869027127746,-0.02553582176182246,0.0062596092995138896,0.04219353132931578,0.005508796293103115,-0.05631747336538005,0.004795488742219325,1.496521530410684,0.006342483184812564,0.17696809147968315,0.010244980847735008
276,True,-495532.31220733316,43951,51282,5,4,0.0017869517341971366,0.003557388562659641,0.7704659535016487,0.0006004691911749016,0.14860839227891043,0.0013723846971217812,-0.034815878333200025,0.004435180227097902,0.09397739200627303,0.004025144328728374,0.008415902310599195,0.004152787807792208,0.0107390525864834,0.0035262982869057906,-0.26702676343486725,0.006764371528749719,0.1200976384467469,0.0055969028402118575,-0.0947585658820812,0.006527365692780296,-0.006491305498191167,0.00517270948350848,0.3560833750252619,0.005268164382326295,0.16510546469832216,0.005955050397706908,-0.04875834367047455,0.004729464094297556,-0.11801503014625235,0.00509659234225067,1.2495374698311108,0.0014662721936380407,0.17530713296761022,0.0033865594402750776,0.10171041132530133,0.003805190057542923,0.00539912807127781,0.005191550735630701,0.045012383828992183,0.003728276242022516,0.04281936776878307,0.005140574009957088,-0.3963536935978758,0.005549700987898469,0.35195480836089704,0.005060158853590154,0.29482254495749477,0.005375925664605871,0.19816316487919122,0.004862391144464728,0.1436349460165117,0.004057806210816993,-0.014100400955505578,0.004947134713965826,-0.03929929530693157,0.004379016991389363,-0.082115007452759,0.003713972215385353,0.9769643343961052,0.0011078021014250816,0.050062166649216006,0.0020405215731782375,0.0264774099798018,0.004274940226305598,0.012090303515133585,0.0038294274599902883,-0.033112872210313594,0.004281713233799683,-0.0475801646434128,0.003834572949201813,0.10068533162619038,0.004732547064104623,-0.009853670771021979,0.006158054286163299,0.05074247741447401,0.005626433754973547,-0.06088822798788534,0.005209731660943493,1.5087858497581093,0.006100679191974545,0.18676485779842988,0.01125135924731635
277,True,-495070.7182325241,43853,51340,4,1,-0.002162929885141944,0.0035719717336201258,0.7711569428051359,0.0006181160131257801,0.1505104854003158,0.0013856532606842942,-0.029227089674669113,0.004473511273104262,0.1057792222600069,0.004075031235962027,0.004216893414380417,0.004200603197751444,0.016524042306074807,0.003572391355385405,-0.25668837240259473,0.0066978530582735875,0.11962596608698628,0.00548749274224606,-0.0900015245226238,0.006443975877692235,-0.0010423964336986867,0.0050388670123347025,0.3469911308254329,0.005295035024909595,0.16749250656371134,0.005932964194531605,-0.04765442790481618,0.004693852637262717,-0.11814265299639727,0.005040573690565054,1.2528398163051928,0.001471121384514107,0.1702100825097985,0.0032820365326037687,0.09659140687196349,0.0039016832115247708,0.020350581651514002,0.005048827424555336,0.05210427775218161,0.0038239584239731124,0.050829241006485094,0.005008004193933516,-0.40242362619409927,0.005635307654656169,0.366343070283041,0.00510690386458427,0.29304757128047276,0.0053892792862854635,0.2014898889161097,0.004902573922393487,0.1418066551831633,0.003989922922987444,-0.0071297157998310035,0.004955978773072219,-0.04291569840202122,0.004368760140203681,-0.080890824563528,0.0036810996095335965,0.9785728420954108,0.0010941179429757586,0.05102085192321994,0.0021781282684511516,0.024136448658561467,0.0032063332845419846,0.020519573608879505,0.0045992642021110645,-0.04645262748551556,0.0032075412620271907,-0.03457916221599915,0.004604148742934735,0.10551859569961347,0.004779437330124262,-0.019662882499251102,0.006489915847584235,0.05444132138593934,0.005360949073734522,-0.055999146722157764,0.005080028112997786,1.5083024066937694,0.00580538977470324,0.17656578399863096,0.009968424790525121
278,True,-493639.56419255363,43716,51188,5,1,-0.000382258060403981,0.003558805371320219,0.770763716035561,0.000592759233147222,0.1457104309776032,0.001346531331391343,-0.040915508714690615,0.004536769313732615,0.10354369894096907,0.004039608665082439,0.0028332201863613972,0.004265901635832086,0.014627665490448354,0.003508443443759399,-0.26031611767108825,0.006742210558090409,0.11775502686140722,0.0055268550375527385,-0.08404376716708419,0.0065013106599713785,0.0005723846389165399,0.005114816395370615,0.35758216697832373,0.005271530857908047,0.1704147988429779,0.005954231348510543,-0.05785430358534355,0.004706196919632488,-0.1237519442598768,0.005145569680813793,1.2497062507696717,0.001454312428682658,0.17738887369983175,0.0033939362507476173,0.10080642523982067,0.0038533518984520416,0.007750282362320821,0.005337483071582908,0.05077385801987985,0.003778799348679698,0.053627707469779046,0.005295147080556503,-0.3920246121327422,0.0055554549591653405,0.3512806570593941,0.004999684030245329,0.2874693062670349,0.0053110901982912065,0.2033010042508189,0.004822701969799916,0.14132301667742722,0.00399043628506274,-0.018055851826069315,0.004934898339830343,-0.04523950945770996,0.0042435662156217,-0.06872639914892842,0.003735636524422807,0.976273535365806,0.0010844918865018927,0.04851913199162161,0.002106295864476325,0.025623230790756842,0.004454393341307096,0.011829840992497,0.004197744622722633,-0.03790816081095723,0.004455701587561053,-0.045318990835329614,0.004202890794275605,0.10046723938781074,0.0047270991059038085,-0.019335681485655478,0.00595479618540772,0.05588308107755746,0.005296139149703413,-0.061341277423214303,0.004867776719224094,1.5083791094587011,0.005009826293034592,0.16472363022050138,0.009230991407867442
279,True,-496225.6842750078,43646,51665,3,5,-0.003483003309991165,0.0035764998143328897,0.7710959041077787,0.0006040237573825546,0.14844107732562695,0.001381575173200214,-0.02942120475718552,0.0044722177924305904,0.09835215755684235,0.004051949985188474,0.008016876188780914,0.00418180396964805,0.021378883210555203,0.0035494511807532296,-0.26547453264164533,0.00665960542229621,0.11628431394780667,0.00558122397948947,-0.1009901706819583,0.006450088377256997,-0.012846680792085001,0.00517678179386622,0.34938137819688353,0.005318207834588449,0.17446025081468627,0.005918593086111703,-0.05901085520534633,0.0046937979607753165,-0.10973625460928516,0.005067246542096978,1.2496357675316891,0.001422663168858418,0.16816027175745002,0.0032617207095883283,0.08863459306962222,0.003994278291628294,0.018575371884975905,0.004994116228621613,0.04666888521685024,0.0039298622851847076,0.05551494201328081,0.004958123099707756,-0.41204948535243935,0.005445506049010663,0.3615716655761823,0.0051378193753841665,0.2795806360919863,0.0051762617450576255,0.1903904684844824,0.004890082945998972,0.14372560800742393,0.0039856905232358575,-0.013539895732381126,0.004791884463676133,-0.051244895422893386,0.0043004986772093344,-0.07361193690649998,0.0037152952281349263,0.9766578239649609,0.0010221968872454745,0.049012931287468677,0.002150707283712472,0.023587377045731012,0.0035043637291460967,0.01636125495296626,0.00449688933808486,-0.0435698029119543,0.0035075244845012717,-0.03731624216555227,0.004502299154075069,0.09740019707866698,0.0046423135853409115,-0.0193308496387517,0.005986139886006971,0.04521327165964384,0.005290597239004758,-0.054705213280721775,0.004916470848608062,1.509623141768308,0.005769546404218562,0.1760059110486767,0.011178637477015405
280,True,-494970.9130151055,43797,51349,5,3,0.00028599359816949946,0.0035510915162612422,0.7704858143310663,0.0006078961840706998,0.14862478656207706,0.0013737400867759042,-0.030533488981996055,0.004422536126891329,0.09420930161869498,0.00408403564545034,0.00691588712319913,0.004149634264750601,0.014585656022556055,0.003571478683511666,-0.27215087951652445,0.006652557666195452,0.11755332134908279,0.005559022353558867,-0.08232960543311685,0.006433015124222749,-0.007319607721330012,0.005138021315819202,0.35781666908804993,0.00530462446094963,0.1707056787806052,0.0059014722971736855,-0.048700992021454205,0.004702330893482831,-0.11902697452496028,0.005081816416593646,1.2504716787048071,0.0014311560594496564,0.17416244788796517,0.0033597163831686483,0.10230147690806918,0.00386659886715137,0.008171481993051245,0.005245604271334735,0.043331542310646544,0.003785645876315631,0.04824463347611085,0.005193688314070022,-0.401707547603296,0.005482280979221782,0.3631615210235411,0.005083391286016543,0.2810419778371571,0.005209059757933884,0.19136957985275738,0.004838048711075227,0.14209989028433992,0.0039750423512804785,-0.01968813784903614,0.004801653544113417,-0.0401858680485358,0.004247497723796662,-0.06962913095755718,0.003610231826004189,0.9758538970430612,0.0009890900721723495,0.046650264508910196,0.002085293769365129,0.02510722968120038,0.003369670074588724,0.01224686139368538,0.004395566328770778,-0.04691915311268296,0.0033726462174259223,-0.03719287974742136,0.004401219292756594,0.10322730527294201,0.004793380624731561,-0.02027489778157483,0.006233326085344109,0.05422519642077619,0.005361919758949956,-0.05501539159969353,0.005093298260490393,1.5068451576556354,0.005738141889790049,0.17854403216519968,0.010335399451608288
281,True,-493635.2224557563,43846,51161,5,4,0.00676428281838378,0.00359470132255225,0.7696749019678253,0.0006070819541263983,0.14845168899352665,0.0013847926008760808,-0.025845266174775783,0.004461760562211939,0.09474504184732692,0.004083177897427479,0.004224758854822869,0.004169844816940379,0.01132009993714989,0.0035933091017504985,-0.2713689402012578,0.0067231743192908274,0.12255691663117303,0.005579345850376236,-0.092828112446885,0.006492343002175436,-0.013404479619646812,0.005140300909942557,0.3581444743521877,0.005379760047064952,0.17487367068702925,0.005982849094187661,-0.05303024649413654,0.004718287780901151,-0.11486544959824102,0.005122507460792592,1.2499610203026223,0.0014125739662635972,0.16907922926064115,0.003229099756627482,0.09565726174821998,0.004105148579751886,0.02907758539000118,0.004999796239866119,0.045852189432349366,0.00401353815291854,0.061721033589179235,0.004954199036005327,-0.4125175996908733,0.0056081954615244695,0.3582297715906288,0.005177648699523254,0.2836079446763334,0.005329361356021786,0.200401982650534,0.004946271783630174,0.14582005270335274,0.004049375111871083,-0.010519329765752742,0.005014657101633454,-0.046242836663609926,0.004288007777843915,-0.07709613646646946,0.0037215222708774456,0.9761204897370045,0.001086250684484924,0.052123000734550534,0.0023155687674886356,0.025154057931510567,0.0035654483702428907,0.018212482601643102,0.0043607311145136786,-0.03996722082047612,0.0035682386583331623,-0.03916018016399652,0.004363647421826245,0.10342355152451627,0.004637566419900293,-0.020552091691141885,0.0060823517816400805,0.05705189267608045,0.005017192911253206,-0.052477956484326155,0.0050534659776609895,1.5039571794250755,0.0056014372359389775,0.18377060490321148,0.011197292698554226
282,True,-496216.46255946043,43971,51405,4,1,-0.0019388718225972596,0.0035748698814904835,0.7701662144256542,0.0005968793125213367,0.14683245499924866,0.0013702497872934427,-0.023931180155504328,0.004396162531937495,0.08938862164511914,0.004116387466363037,0.010115030497456622,0.004100698470807728,0.012009216411549851,0.003615444552650981,-0.2813810153453514,0.006592163378755784,0.10982519927878154,0.005648387006281459,-0.09271855757820986,0.006350470290285808,-0.011523144785791811,0.005216076623141058,0.348988055472998,0.005312039165716131,0.17744765754014274,0.0058614177680251425,-0.05465933086662116,0.004672719101694125,-0.10815726812069669,0.004994705346824262,1.2523343805171647,0.001418707717204315,0.16867462761108465,0.00326257824579812,0.10050400195592867,0.004107097552866023,0.020254517851125056,0.005054275154730179,0.04844837915706318,0.004022951751737955,0.06637830303558243,0.0050059685789009,-0.40924701105527994,0.005519387949200497,0.35996842017732733,0.00513997773979359,0.28944240199596794,0.005291913764558923,0.20534581247243616,0.004921644298116923,0.14210725703670682,0.004016482876421378,-0.0059161238324625595,0.004858054364773883,-0.03640835895021232,0.004394217114360147,-0.08671900789915889,0.0036547662981896707,0.9779333574094143,0.0010155763165957676,0.04844468410906326,0.002059191617746453,0.02568332923821731,0.003682411462797296,0.01706667336040055,0.004034808470029073,-0.04326591805795024,0.003685995508644622,-0.0421919445436945,0.00404161303656045,0.10667816918956224,0.004530610325793563,-0.020580830265578682,0.00627552585090278,0.05032784806693727,0.005062532069087346,-0.058154970190885516,0.004853389620307531,1.5047742982721595,0.005517715110171406,0.18029117620819393,0.010583448864989534
283,True,-494491.5093742828,43878,51372,4,4,-8.393451394711722e-06,0.0035687649556722986,0.7711644525344852,0.000622438030548178,0.15224837201288816,0.0014052840225160929,-0.026851698944637375,0.00444123074265972,0.09412869898746955,0.0040498702158216415,0.007992499055446545,0.004159019282030605,0.008825532619834162,0.00356753865317776,-0.2715644120231957,0.006462189610523963,0.10230107088815113,0.005633052772259643,-0.09704173482584154,0.006281273780947694,-0.01329385618275141,0.0052381074441540335,0.3518528059034514,0.0052380499538219865,0.1695128908302572,0.0059047687664601405,-0.057298510017121745,0.00470498080974871,-0.11567353639837408,0.005038128860868908,1.2488476668296131,0.0014351326315525936,0.16929354649595652,0.003239665314108145,0.09991805494891635,0.003966808153136185,0.016689625858587017,0.005086413721505913,0.054567483210510186,0.0038956641364186915,0.055321091581104195,0.005049499305620951,-0.40074085152026645,0.0055149208691175015,0.35630432652498334,0.005056017239192743,0.28797207732364866,0.0052733360650155875,0.19904106304132524,0.004863967825933903,0.13743170484833078,0.004003186819574261,-0.014120939763031345,0.0048908615060254765,-0.04224457736067075,0.004288970297478832,-0.07373950025070547,0.003651570720497697,0.9758312424093077,0.0010871708504588962,0.04776513081292846,0.002075068846787674,0.015333689537919172,0.003164809930442084,0.023057034037812826,0.004463191369121206,-0.04571607954679646,0.0031687066728437836,-0.03584711649402402,0.0044694609539407135,0.09988742150223562,0.004615659741511777,-0.023604815804299885,0.005772558657295864,0.05469557484135461,0.005258195369612184,-0.061842910863658604,0.004945185108135357,1.5001772410378842,0.005019740512131388,0.16605978188704265,0.009401214671812402
